,kingdom,phylum,class,order,family,genus
ASV_1465,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
ASV_1466,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_1467,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_1468,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1469,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1470,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1471,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1472,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1473,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA
ASV_1474,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1476,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1477,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA
ASV_1478,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
ASV_1479,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_1480,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriales Incertae Sedis,Raoultibacter
ASV_1481,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter
ASV_1482,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1484,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_1485,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,NA,NA
ASV_1486,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1487,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_1488,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
ASV_1489,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_1490,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_1491,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1492,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_1493,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Clostridium] methylpentosum group,NA
ASV_1494,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1495,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,NA
ASV_1496,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA
ASV_1497,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1498,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
ASV_1499,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium
ASV_1500,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,NA,NA
ASV_1501,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1502,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_1503,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema
ASV_1504,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1505,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1506,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,NA
ASV_1507,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella
ASV_1508,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1509,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_1510,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
ASV_1511,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1512,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
ASV_1513,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA
ASV_1514,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1515,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1516,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1517,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1518,Bacteria,Firmicutes,Clostridia,Lachnospirales,NA,NA
ASV_1519,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella
ASV_1520,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1521,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA
ASV_1522,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA
ASV_1523,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas
ASV_1524,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1525,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1526,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1527,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_1528,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,NA
ASV_1529,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans
ASV_1530,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819
ASV_1531,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1532,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1533,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
ASV_1534,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
ASV_1535,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_1536,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1537,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,NA,NA
ASV_1538,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,NA
ASV_1539,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1540,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA
ASV_1541,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,NA
ASV_1542,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1543,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_1544,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA
ASV_1545,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA
ASV_1546,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1547,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
ASV_1548,Bacteria,Cyanobacteria,Cyanobacteriia,NA,NA,NA
ASV_1549,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
ASV_1550,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_1551,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ASV_1552,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia
ASV_1553,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1554,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1555,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1556,Bacteria,Firmicutes,Bacilli,RF39,NA,NA
ASV_1557,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1558,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter
ASV_1559,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1560,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
ASV_1561,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
ASV_1562,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_1563,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1564,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1565,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_1566,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
ASV_1567,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,NA,NA
ASV_1568,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1569,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
ASV_1570,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1571,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA
ASV_1572,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1573,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1574,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,NA,NA
ASV_1575,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1576,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_1577,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1578,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1579,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1580,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Frisingicoccus
ASV_1581,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1582,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
ASV_1583,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,NA
ASV_1584,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA
ASV_1585,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium
ASV_1586,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA
ASV_1587,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
ASV_1588,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,NA
ASV_1589,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1590,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1591,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1592,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA
ASV_1593,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella
ASV_1594,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1595,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella
ASV_1596,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,NA
ASV_1597,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1598,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1599,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1600,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_1601,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,NA
ASV_1602,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_1603,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
ASV_1604,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1605,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1606,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1607,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA
ASV_1608,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1609,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1610,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1611,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1612,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
ASV_1613,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA
ASV_1614,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1615,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_1616,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1617,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola
ASV_1618,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
ASV_1619,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea
ASV_1620,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
ASV_1621,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1622,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila
ASV_1623,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA
ASV_1624,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1625,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,NA
ASV_1626,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_1627,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,NA
ASV_1628,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
ASV_1629,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1630,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA
ASV_1631,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
ASV_1632,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1633,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1634,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1635,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1636,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA
ASV_1637,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1638,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis
ASV_1639,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA
ASV_1640,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA
ASV_1641,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_1642,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1643,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,NA
ASV_1645,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,NA
ASV_1646,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1647,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_1648,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1649,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Amnibacterium
ASV_1650,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans
ASV_1651,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,NA,NA
ASV_1652,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_1653,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-010
ASV_1654,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
ASV_1655,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1656,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1657,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_1658,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea
ASV_1659,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA
ASV_1660,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
ASV_1661,Bacteria,Firmicutes,Bacilli,RsaHf231,NA,NA
ASV_1662,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1663,Bacteria,NA,NA,NA,NA,NA
ASV_1664,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
ASV_1665,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA
ASV_1666,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,NA
ASV_1667,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1668,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae Sedis
ASV_1669,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,NA,NA
ASV_1670,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1671,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_1672,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1673,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1674,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009
ASV_1675,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1676,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1677,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA
ASV_1678,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria
ASV_1679,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1680,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,NA,NA
ASV_1681,Archaea,Halobacterota,Methanocellia,Methanocellales,Methanocellaceae,Rice Cluster I
ASV_1682,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_1683,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1684,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1685,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1686,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
ASV_1687,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1688,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,NA,NA
ASV_1689,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1690,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
ASV_1691,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1692,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1693,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella
ASV_1694,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1695,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1696,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1697,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
ASV_1698,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1699,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1700,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA
ASV_1701,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1702,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
ASV_1703,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1704,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_1705,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,Brevinema
ASV_1706,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,NA
ASV_1707,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009
ASV_1708,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1709,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1710,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1711,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1712,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
ASV_1713,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA
ASV_1714,Bacteria,NA,NA,NA,NA,NA
ASV_1715,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
ASV_1716,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter
ASV_1718,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
ASV_1719,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA
ASV_1720,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA
ASV_1721,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1722,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_1723,Bacteria,Firmicutes,Clostridia,Lachnospirales,NA,NA
ASV_1724,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia
ASV_1725,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1726,Bacteria,Firmicutes,Bacilli,Bacillales,NA,NA
ASV_1727,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1728,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
ASV_1729,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA
ASV_1730,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA
ASV_1731,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47 termite group,NA
ASV_1732,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1733,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenella
ASV_1734,Bacteria,Firmicutes,Clostridia,NA,NA,NA
ASV_1735,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1736,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1737,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1738,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA
ASV_1739,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,NA
ASV_1740,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA
ASV_1741,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ASV_1742,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1743,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
ASV_1744,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
ASV_1745,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA
ASV_1746,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA,NA
ASV_1747,Bacteria,Firmicutes,Clostridia,NA,NA,NA
